Name,Start,End,Duration,Process
Messenger - Google Chrome,9/14/2019 12:58,9/14/2019 12:58,0:00:34,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 12:58,9/14/2019 12:59,0:00:09,Google Chrome
Messenger - Google Chrome,9/14/2019 12:59,9/14/2019 13:00,0:01:04,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 13:00,9/14/2019 13:02,0:02:34,Google Chrome
Messenger Call - Google Chrome,9/14/2019 13:02,9/14/2019 13:09,0:07:14,Google Chrome
Messenger - Google Chrome,9/14/2019 13:09,9/14/2019 13:10,0:00:39,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 13:10,9/14/2019 13:11,0:00:31,Google Chrome
Messenger - Google Chrome,9/14/2019 13:11,9/14/2019 13:13,0:02:04,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 13:13,9/14/2019 13:13,0:00:19,Google Chrome
Messenger Call - Google Chrome,9/14/2019 13:13,9/14/2019 13:13,0:00:14,Google Chrome
sketch_190914b | Processing 3.5.3,9/14/2019 13:13,9/14/2019 13:13,0:00:13,1
Curves \ Processing.org - Google Chrome,9/14/2019 13:13,9/14/2019 13:14,0:00:13,Google Chrome
Find,9/14/2019 13:14,9/14/2019 13:14,0:00:41,1
sketch_190914b | Processing 3.5.3,9/14/2019 13:14,9/14/2019 13:14,0:00:06,1
Find,9/14/2019 13:14,9/14/2019 13:15,0:00:52,1
sketch_190914b,9/14/2019 13:15,9/14/2019 13:15,0:00:06,1
sketch_190914b | Processing 3.5.3,9/14/2019 13:15,9/14/2019 13:15,0:00:08,1
Save sketch folder as...,9/14/2019 13:15,9/14/2019 13:16,0:00:16,1
feeling_data_lines_pde,9/14/2019 13:16,9/14/2019 13:16,0:00:14,Windows Explorer
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:16,9/14/2019 13:16,0:00:05,1
feeling_data_lines_pde,9/14/2019 13:16,9/14/2019 13:16,0:00:14,1
Messenger - Google Chrome,9/14/2019 13:16,9/14/2019 13:17,0:00:13,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 13:17,9/14/2019 13:18,0:01:15,Google Chrome
Messenger - Google Chrome,9/14/2019 13:18,9/14/2019 13:19,0:00:55,Google Chrome
feeling_data_lines_pde,9/14/2019 13:19,9/14/2019 13:20,0:01:01,1
Messenger - Google Chrome,9/14/2019 13:20,9/14/2019 13:21,0:01:29,Google Chrome
Curves \ Processing.org - Google Chrome,9/14/2019 13:21,9/14/2019 13:21,0:00:07,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:21,9/14/2019 13:22,0:00:54,1
feeling_data_lines_pde,9/14/2019 13:22,9/14/2019 13:23,0:00:25,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:23,9/14/2019 13:23,0:00:12,1
feeling_data_lines_pde,9/14/2019 13:23,9/14/2019 13:23,0:00:08,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:23,9/14/2019 13:24,0:00:46,1
feeling_data_lines_pde,9/14/2019 13:24,9/14/2019 13:25,0:00:50,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:25,9/14/2019 13:25,0:00:26,1
feeling_data_lines_pde,9/14/2019 13:25,9/14/2019 13:25,0:00:18,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:25,9/14/2019 13:25,0:00:10,1
feeling_data_lines_pde,9/14/2019 13:25,9/14/2019 13:26,0:00:35,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:26,9/14/2019 13:26,0:00:06,1
feeling_data_lines_pde,9/14/2019 13:26,9/14/2019 13:26,0:00:08,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:26,9/14/2019 13:26,0:00:07,1
feeling_data_lines_pde,9/14/2019 13:26,9/14/2019 13:27,0:00:18,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:27,9/14/2019 13:27,0:00:16,1
feeling_data_lines_pde,9/14/2019 13:27,9/14/2019 13:27,0:00:12,1
feeling_data_lines_pde,9/14/2019 13:27,9/14/2019 13:27,0:00:07,Windows Explorer
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:27,9/14/2019 13:28,0:00:17,1
feeling_data_lines_pde,9/14/2019 13:28,9/14/2019 13:28,0:00:07,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:28,9/14/2019 13:28,0:00:34,1
feeling_data_lines_pde,9/14/2019 13:28,9/14/2019 13:28,0:00:07,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:28,9/14/2019 13:29,0:00:14,1
Curves \ Processing.org - Google Chrome,9/14/2019 13:29,9/14/2019 13:29,0:00:33,Google Chrome
Messenger - Google Chrome,9/14/2019 13:29,9/14/2019 13:30,0:00:51,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 13:30,9/14/2019 13:30,0:00:07,Google Chrome
Messenger - Google Chrome,9/14/2019 13:30,9/14/2019 13:31,0:01:13,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 13:31,9/14/2019 13:32,0:00:11,Google Chrome
Messenger - Google Chrome,9/14/2019 13:46,9/14/2019 13:46,0:00:16,Google Chrome
Curves \ Processing.org - Google Chrome,9/14/2019 13:46,9/14/2019 13:46,0:00:24,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:46,9/14/2019 13:47,0:00:34,1
Messenger - Google Chrome,9/14/2019 13:47,9/14/2019 13:47,0:00:14,Google Chrome
feeling_data_lines_pde,9/14/2019 13:47,9/14/2019 13:47,0:00:08,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:47,9/14/2019 13:47,0:00:09,1
Find,9/14/2019 13:47,9/14/2019 13:48,0:00:17,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 13:48,9/14/2019 13:48,0:00:06,1
Find,9/14/2019 13:48,9/14/2019 13:48,0:00:19,1
feeling_data_lines_pde,9/14/2019 13:48,9/14/2019 13:48,0:00:06,1
Messenger - Google Chrome,9/14/2019 14:06,9/14/2019 14:06,0:00:11,Google Chrome
New Tab - Google Chrome,9/14/2019 14:06,9/14/2019 14:06,0:00:06,Google Chrome
watch nbc sports live - Google Search - Google Chrome,9/14/2019 14:06,9/14/2019 14:06,0:00:12,Google Chrome
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 14:06,9/14/2019 14:07,0:00:15,Google Chrome
Page Loading - NBC.com - Google Chrome,9/14/2019 14:07,9/14/2019 14:07,0:00:05,Google Chrome
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 14:07,9/14/2019 14:07,0:00:21,Google Chrome
Messenger - Google Chrome,9/14/2019 14:07,9/14/2019 14:08,0:00:50,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 14:08,9/14/2019 14:08,0:00:08,Google Chrome
Messenger - Google Chrome,9/14/2019 14:08,9/14/2019 14:08,0:00:05,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:08,9/14/2019 14:08,0:00:11,1
Find,9/14/2019 14:08,9/14/2019 14:08,0:00:05,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:08,9/14/2019 14:09,0:00:07,1
Find,9/14/2019 14:09,9/14/2019 14:09,0:00:08,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:09,9/14/2019 14:09,0:00:07,1
Find,9/14/2019 14:09,9/14/2019 14:09,0:00:11,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:09,9/14/2019 14:09,0:00:11,1
feeling_data_lines_pde,9/14/2019 14:09,9/14/2019 14:09,0:00:14,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:09,9/14/2019 14:10,0:00:19,1
Messenger - Google Chrome,9/14/2019 14:10,9/14/2019 14:10,0:00:33,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:10,9/14/2019 14:11,0:00:23,1
Curves \ Processing.org - Google Chrome,9/14/2019 14:11,9/14/2019 14:11,0:00:12,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:11,9/14/2019 14:11,0:00:35,1
Messenger - Google Chrome,9/14/2019 14:11,9/14/2019 14:11,0:00:05,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:11,9/14/2019 14:12,0:00:36,1
Messenger - Google Chrome,9/14/2019 14:12,9/14/2019 14:12,0:00:25,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:12,9/14/2019 14:13,0:00:10,1
Messenger - Google Chrome,9/14/2019 14:13,9/14/2019 14:13,0:00:09,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:13,9/14/2019 14:13,0:00:31,1
Messenger - Google Chrome,9/14/2019 14:13,9/14/2019 14:14,0:00:14,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:14,9/14/2019 14:14,0:00:24,1
Messenger - Google Chrome,9/14/2019 14:14,9/14/2019 14:14,0:00:09,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:14,9/14/2019 14:14,0:00:10,1
feeling_data_lines_pde,9/14/2019 14:14,9/14/2019 14:15,0:00:25,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:15,9/14/2019 14:16,0:01:17,1
feeling_data_lines_pde,9/14/2019 14:16,9/14/2019 14:16,0:00:05,1
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:16,9/14/2019 14:18,0:01:28,1
feeling_data_lines_pde,9/14/2019 14:18,9/14/2019 14:18,0:00:15,1
Curves \ Processing.org - Google Chrome,9/14/2019 14:18,9/14/2019 14:18,0:00:08,Google Chrome
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 14:18,9/14/2019 14:18,0:00:15,Google Chrome
New Tab - Google Chrome,9/14/2019 14:18,9/14/2019 14:18,0:00:11,Google Chrome
Changing Stroke Mid-Curve Drawing Changes Entire Curve Colour · Issue #2274 · processing/p5.1s · GitHub - Google Chrome,9/14/2019 14:18,9/14/2019 14:19,0:00:20,Google Chrome
Processing 1.0 - Processing Discourse - Using colors in bezier curves (or lines) - Google Chrome,9/14/2019 14:19,9/14/2019 14:19,0:00:45,Google Chrome
processing - How to draw an overlapping curve between two bezier points on existing curve p5.1s - Stack Overflow - Google Chrome,9/14/2019 14:19,9/14/2019 14:20,0:00:08,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:20,9/14/2019 14:20,0:00:08,1
Messenger - Google Chrome,9/14/2019 14:20,9/14/2019 14:20,0:00:16,Google Chrome
Messenger - Google Chrome,9/14/2019 14:33,9/14/2019 14:33,0:00:22,Google Chrome
Messenger Call - Google Chrome,9/14/2019 14:33,9/14/2019 14:33,0:00:07,Google Chrome
Messenger Call - Google Chrome,9/14/2019 14:33,9/14/2019 14:34,0:00:29,Google Chrome
Messenger - Google Chrome,9/14/2019 14:34,9/14/2019 14:34,0:00:43,Google Chrome
Messenger Call - Google Chrome,9/14/2019 14:34,9/14/2019 14:34,0:00:08,Google Chrome
Messenger Call - Google Chrome,9/14/2019 14:34,9/14/2019 14:36,0:01:03,Google Chrome
Messenger - Google Chrome,9/14/2019 14:36,9/14/2019 14:36,0:00:05,Google Chrome
change color of curve between points processing - Google Search - Google Chrome,9/14/2019 14:36,9/14/2019 14:36,0:00:26,Google Chrome
Messenger Call - Google Chrome,9/14/2019 14:36,9/14/2019 14:36,0:00:18,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 14:36,9/14/2019 14:36,0:00:06,1
Messenger - Google Chrome,9/14/2019 14:36,9/14/2019 14:37,0:00:39,Google Chrome
Messenger Call - Google Chrome,9/14/2019 14:37,9/14/2019 14:37,0:00:09,Google Chrome
Messenger - Google Chrome,9/14/2019 14:37,9/14/2019 14:38,0:01:14,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 14:38,9/14/2019 14:39,0:00:16,Google Chrome
Messenger - Google Chrome,9/14/2019 14:39,9/14/2019 14:39,0:00:35,Google Chrome
New Tab - Google Chrome,9/14/2019 14:39,9/14/2019 14:40,0:00:13,Google Chrome
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 14:40,9/14/2019 14:40,0:00:22,Google Chrome
Messenger Call - Google Chrome,9/14/2019 14:40,9/14/2019 14:40,0:00:08,Google Chrome
www.messenger.com is sharing a Chrome tab.,9/14/2019 14:40,9/14/2019 14:40,0:00:16,Google Chrome
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 14:40,9/14/2019 14:41,0:00:15,Google Chrome
Skype,9/14/2019 14:41,9/14/2019 14:41,0:00:46,Skype
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 14:41,9/14/2019 14:42,0:00:52,Google Chrome
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 16:24,9/14/2019 16:24,0:00:12,Google Chrome
Cortana,9/14/2019 16:24,9/14/2019 16:24,0:00:05,Search and Cortana application
com.adobe.AdobeSplashKit.TextWindowClass,9/14/2019 16:24,9/14/2019 16:24,0:00:17,Adobe InDesign CC 2018
Your App Name Here,9/14/2019 16:24,9/14/2019 16:25,0:00:23,Adobe InDesign CC 2018
OS_PopupWindow,9/14/2019 16:25,9/14/2019 16:25,0:00:09,Adobe InDesign CC 2018
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 16:25,9/14/2019 16:25,0:00:06,Google Chrome
New Tab - Google Chrome,9/14/2019 16:25,9/14/2019 16:25,0:00:11,Google Chrome
walsh 1esuit hs ohio - Google Search - Google Chrome,9/14/2019 16:25,9/14/2019 16:25,0:00:06,Google Chrome
walsh 1esuit hs ohio - Google Search - Google Chrome,9/14/2019 16:25,9/14/2019 16:25,0:00:05,Google Chrome
walsh 1esuit hs logo ohio - Google Search - Google Chrome,9/14/2019 16:25,9/14/2019 16:26,0:00:18,Google Chrome
Walsh 1esuit High School | Catholic School in Cuyahoga Falls - Google Chrome,9/14/2019 16:26,9/14/2019 16:26,0:00:10,Google Chrome
walsh 1esuit hs logo ohio - Google Search - Google Chrome,9/14/2019 16:26,9/14/2019 16:26,0:00:06,Google Chrome
walsh 1esuit hs logo ohio - Google Search - Google Chrome,9/14/2019 16:26,9/14/2019 16:26,0:00:18,Google Chrome
walsh 1esuit hs logo ohio - Google Search - Google Chrome,9/14/2019 16:26,9/14/2019 16:26,0:00:06,Google Chrome
D1nSLRmhEdTiAAAAAElFTkSuQmCC (280×180) - Google Chrome,9/14/2019 16:26,9/14/2019 16:26,0:00:05,Google Chrome
Adobe InDesign CC 2018,9/14/2019 16:26,9/14/2019 16:27,0:00:19,Adobe InDesign CC 2018
Untitled-1 @ 59%,9/14/2019 16:27,9/14/2019 16:27,0:00:29,Adobe InDesign CC 2018
D1nSLRmhEdTiAAAAAElFTkSuQmCC (280×180) - Google Chrome,9/14/2019 16:27,9/14/2019 16:27,0:00:11,Google Chrome
fremont ross hs ohio logo - Google Search - Google Chrome,9/14/2019 16:27,9/14/2019 16:28,0:00:05,Google Chrome
fremont ross hs ohio logo - Google Search - Google Chrome,9/14/2019 16:28,9/14/2019 16:28,0:00:06,Google Chrome
fremont ross hs ohio logo - Google Search - Google Chrome,9/14/2019 16:28,9/14/2019 16:28,0:00:05,Google Chrome
fremont ross hs ohio logo - Google Search - Google Chrome,9/14/2019 16:28,9/14/2019 16:28,0:00:09,Google Chrome
fremont ross ohio logo - Google Search - Google Chrome,9/14/2019 16:28,9/14/2019 16:28,0:00:05,Google Chrome
fremont ross ohio logo - Google Search - Google Chrome,9/14/2019 16:28,9/14/2019 16:28,0:00:18,Google Chrome
*Untitled-1 @ 59%,9/14/2019 16:28,9/14/2019 16:29,0:00:26,Adobe InDesign CC 2018
fremont ross ohio logo - Google Search - Google Chrome,9/14/2019 16:29,9/14/2019 16:29,0:00:08,Google Chrome
vvlpp1FpfUofLudXXN4HaSiKUuCbxiupp11KKqmkkkoqqaSSSiqpp11KKqmkkkoqqaSSSiqpZBvyfzmTe63QC5D8AAAAAElFTkSuQmCC (225×225) - Google Chrome,9/14/2019 16:29,9/14/2019 16:29,0:00:07,Google Chrome
*Untitled-1 @ 59%,9/14/2019 16:29,9/14/2019 16:29,0:00:11,Adobe InDesign CC 2018
vvlpp1FpfUofLudXXN4HaSiKUuCbxiupp11KKqmkkkoqqaSSSiqpp11KKqmkkkoqqaSSSiqpZBvyfzmTe63QC5D8AAAAAElFTkSuQmCC (225×225) - Google Chrome,9/14/2019 16:29,9/14/2019 16:29,0:00:08,Google Chrome
high school sports poster - Google Search - Google Chrome,9/14/2019 16:29,9/14/2019 16:29,0:00:10,Google Chrome
high school sports locker poster - Google Search - Google Chrome,9/14/2019 16:29,9/14/2019 16:30,0:00:12,Google Chrome
*Untitled-1 @ 59%,9/14/2019 16:30,9/14/2019 16:30,0:00:14,Adobe InDesign CC 2018
Color Picker,9/14/2019 16:30,9/14/2019 16:30,0:00:05,Adobe InDesign CC 2018
high school sports locker poster - Google Search - Google Chrome,9/14/2019 16:30,9/14/2019 16:30,0:00:07,Google Chrome
nda toledo - Google Search - Google Chrome,9/14/2019 16:30,9/14/2019 16:30,0:00:06,Google Chrome
Rectangle,9/14/2019 16:30,9/14/2019 16:30,0:00:05,Adobe InDesign CC 2018
*Untitled-1 @ 59%,9/14/2019 16:30,9/14/2019 16:31,0:00:27,Adobe InDesign CC 2018
Margins and Columns,9/14/2019 16:31,9/14/2019 16:31,0:00:05,Adobe InDesign CC 2018
*Untitled-1 @ 59%,9/14/2019 16:31,9/14/2019 16:31,0:00:06,Adobe InDesign CC 2018
Skype,9/14/2019 16:31,9/14/2019 16:31,0:00:08,Skype
*Untitled-1 @ 59%,9/14/2019 16:31,9/14/2019 16:31,0:00:29,Adobe InDesign CC 2018
high school sports poster - Google Search - Google Chrome,9/14/2019 16:31,9/14/2019 16:32,0:00:05,Google Chrome
vvlpp1FpfUofLudXXN4HaSiKUuCbxiupp11KKqmkkkoqqaSSSiqpp11KKqmkkkoqqaSSSiqpZBvyfzmTe63QC5D8AAAAAElFTkSuQmCC (225×225) - Google Chrome,9/14/2019 16:32,9/14/2019 16:32,0:00:06,Google Chrome
Walsh 1esuit High School | Catholic School in Cuyahoga Falls - Google Chrome,9/14/2019 16:32,9/14/2019 16:32,0:00:07,Google Chrome
*Untitled-1 @ 59%,9/14/2019 16:32,9/14/2019 16:37,0:04:53,Adobe InDesign CC 2018
*Untitled-1 @ 50%,9/14/2019 16:37,9/14/2019 16:37,0:00:32,Adobe InDesign CC 2018
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 16:37,9/14/2019 16:37,0:00:06,Google Chrome
New Tab - Google Chrome,9/14/2019 16:37,9/14/2019 16:37,0:00:06,Google Chrome
soccer ball - Google Search - Google Chrome,9/14/2019 16:37,9/14/2019 16:37,0:00:07,Google Chrome
soccer ball - Google Search - Google Chrome,9/14/2019 16:37,9/14/2019 16:38,0:00:06,Google Chrome
soccer ball - Google Search - Google Chrome,9/14/2019 16:38,9/14/2019 16:38,0:00:12,Google Chrome
soccer ball - Google Search - Google Chrome,9/14/2019 16:38,9/14/2019 16:38,0:00:06,Google Chrome
*Untitled-1 @ 50%,9/14/2019 16:38,9/14/2019 16:41,0:02:42,Adobe InDesign CC 2018
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 16:41,9/14/2019 16:43,0:02:07,Google Chrome
Skype,9/14/2019 16:43,9/14/2019 16:43,0:00:06,Skype
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 16:43,9/14/2019 16:43,0:00:29,Google Chrome
Watch the NBC Live Stream - NBC.com - Google Chrome,9/14/2019 18:07,9/14/2019 18:07,0:00:05,Google Chrome
change color of curve between points processing - Google Search - Google Chrome,9/14/2019 18:07,9/14/2019 18:07,0:00:06,Google Chrome
Skype,9/14/2019 18:07,9/14/2019 18:16,0:08:33,Skype
pizza dough recipe - Google Search - Google Chrome,9/14/2019 18:16,9/14/2019 18:16,0:00:11,Google Chrome
sugarspunrun.com wants to,9/14/2019 18:16,9/14/2019 18:16,0:00:15,Google Chrome
pizza dough recipe - Google Search - Google Chrome,9/14/2019 18:16,9/14/2019 18:16,0:00:05,Google Chrome
Pizza Dough Recipe | Bon Appetit - Google Chrome,9/14/2019 18:16,9/14/2019 18:17,0:00:17,Google Chrome
pizza dough recipe - Google Search - Google Chrome,9/14/2019 18:17,9/14/2019 18:19,0:02:07,Google Chrome
recipes - Google Search - Google Chrome,9/14/2019 18:19,9/14/2019 18:19,0:00:06,Google Chrome
University of Notre Dame - Sign In - Google Chrome,9/14/2019 18:19,9/14/2019 18:19,0:00:07,Google Chrome
My Drive - Google Drive - Google Chrome,9/14/2019 18:19,9/14/2019 18:19,0:00:13,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:19,9/14/2019 18:19,0:00:12,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:19,9/14/2019 18:20,0:00:11,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:20,9/14/2019 18:20,0:00:06,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:20,9/14/2019 18:20,0:00:12,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:20,9/14/2019 18:20,0:00:23,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:20,9/14/2019 18:21,0:00:29,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:21,9/14/2019 18:21,0:00:17,Google Chrome
Messenger - Google Chrome,9/14/2019 18:21,9/14/2019 18:21,0:00:08,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:21,9/14/2019 18:21,0:00:11,Google Chrome
Messenger - Google Chrome,9/14/2019 18:21,9/14/2019 18:22,0:00:35,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:22,9/14/2019 18:22,0:00:23,Google Chrome
Recipes.pptx - Google Slides - Google Chrome,9/14/2019 18:22,9/14/2019 18:28,0:05:19,Google Chrome
Homepage | Weather Underground - Google Chrome,9/14/2019 18:28,9/14/2019 18:28,0:00:14,Google Chrome
Weather Underground - Google Chrome,9/14/2019 18:28,9/14/2019 18:34,0:06:06,Google Chrome
Skype,9/14/2019 18:34,9/14/2019 18:36,0:02:04,Skype
My Drive - Google Drive - Google Chrome,9/14/2019 18:36,9/14/2019 18:36,0:00:05,Google Chrome
Curves \ Processing.org - Google Chrome,9/14/2019 18:36,9/14/2019 18:36,0:00:02,Google Chrome
*Untitled-1 @ 50%,9/14/2019 19:19,9/14/2019 19:21,0:02:14,Adobe InDesign CC 2018
Effect Color,9/14/2019 19:21,9/14/2019 19:21,0:00:07,Adobe InDesign CC 2018
OS_PopupWindow,9/14/2019 19:21,9/14/2019 19:22,0:00:11,Adobe InDesign CC 2018
Effect Color,9/14/2019 19:22,9/14/2019 19:22,0:00:07,Adobe InDesign CC 2018
Effects,9/14/2019 19:22,9/14/2019 19:22,0:00:11,Adobe InDesign CC 2018
*Untitled-1 @ 50%,9/14/2019 19:22,9/14/2019 19:22,0:00:20,Adobe InDesign CC 2018
*Untitled-1 @ 200%,9/14/2019 19:22,9/14/2019 19:22,0:00:20,Adobe InDesign CC 2018
*Untitled-1 @ 75%,9/14/2019 19:22,9/14/2019 19:25,0:02:47,Adobe InDesign CC 2018
OS_PopupWindow,9/14/2019 19:25,9/14/2019 19:25,0:00:05,Adobe InDesign CC 2018
*Untitled-1 @ 75%,9/14/2019 19:25,9/14/2019 19:26,0:00:20,Adobe InDesign CC 2018
*Untitled-1 @ 25%,9/14/2019 19:26,9/14/2019 19:26,0:00:26,Adobe InDesign CC 2018
Cortana,9/14/2019 19:26,9/14/2019 19:27,0:00:25,Search and Cortana application
Adobe Photoshop CC 2018,9/14/2019 19:27,9/14/2019 19:27,0:00:10,Adobe Photoshop CC 2018
"Untitled-1 @ 100% (Vector Smart Ob1ect, RGB/8)",9/14/2019 19:27,9/14/2019 19:27,0:00:12,Adobe Photoshop CC 2018
"Untitled-1 @ 100% (Vector Smart Ob1ect, RGB/8) *",9/14/2019 19:27,9/14/2019 19:27,0:00:16,Adobe Photoshop CC 2018
Messenger - Google Chrome,9/14/2019 19:27,9/14/2019 19:27,0:00:07,Google Chrome
New Tab - Google Chrome,9/14/2019 19:27,9/14/2019 19:27,0:00:05,Google Chrome
"Untitled-1 @ 100% (Vector Smart Ob1ect, RGB/8) *",9/14/2019 19:27,9/14/2019 19:28,0:00:22,Adobe Photoshop CC 2018
"Untitled-1 @ 100% (Selective Color 1, Layer Mask/8) *",9/14/2019 19:28,9/14/2019 19:28,0:00:06,Adobe Photoshop CC 2018
"Untitled-1 @ 100% (Vector Smart Ob1ect, RGB/8) *",9/14/2019 19:28,9/14/2019 19:28,0:00:27,Adobe Photoshop CC 2018
com.adobe.AdobeSplashKit.TextWindowClass,9/14/2019 19:28,9/14/2019 19:28,0:00:09,Adobe Illustrator CC 2018
OS_ViewContainer,9/14/2019 19:28,9/14/2019 19:29,0:00:10,Adobe Illustrator CC 2018
WTouch User Mode Driver,9/14/2019 19:29,9/14/2019 19:29,0:00:06,WTouch User Mode Driver
Vector Smart Ob1ect.ai @ 100% (RGB/GPU Preview) ,9/14/2019 19:29,9/14/2019 19:29,0:00:06,Adobe Illustrator CC 2018
Vector Smart Ob1ect.ai @ 400% (RGB/GPU Preview) ,9/14/2019 19:29,9/14/2019 19:29,0:00:08,Adobe Illustrator CC 2018
Vector Smart Ob1ect.ai* @ 400% (RGB/GPU Preview) ,9/14/2019 19:29,9/14/2019 19:29,0:00:07,Adobe Illustrator CC 2018
*Untitled-1 @ 25%,9/14/2019 19:29,9/14/2019 19:29,0:00:06,Adobe InDesign CC 2018
OS_PopupWindow,9/14/2019 19:29,9/14/2019 19:29,0:00:05,Adobe InDesign CC 2018
Color Picker,9/14/2019 19:29,9/14/2019 19:30,0:00:19,Adobe Illustrator CC 2018
Vector Smart Ob1ect.ai* @ 400% (RGB/GPU Preview) ,9/14/2019 19:30,9/14/2019 19:30,0:00:12,Adobe Illustrator CC 2018
*Untitled-1 @ 25%,9/14/2019 19:30,9/14/2019 19:30,0:00:07,Adobe InDesign CC 2018
*Untitled-1 @ 75%,9/14/2019 19:30,9/14/2019 19:30,0:00:13,Adobe InDesign CC 2018
*Untitled-1 @ 25%,9/14/2019 19:30,9/14/2019 19:32,0:01:32,Adobe InDesign CC 2018
*Untitled-1 @ 50%,9/14/2019 19:32,9/14/2019 19:32,0:00:26,Adobe InDesign CC 2018
Messenger - Google Chrome,9/14/2019 19:32,9/14/2019 19:32,0:00:20,Google Chrome
Netflix - Google Chrome,9/14/2019 19:32,9/14/2019 19:33,0:00:21,Google Chrome
Messenger - Google Chrome,9/14/2019 19:33,9/14/2019 19:33,0:00:22,Google Chrome
Netflix - Google Chrome,9/14/2019 19:33,9/14/2019 19:33,0:00:07,Google Chrome
Messenger - Google Chrome,9/14/2019 19:33,9/14/2019 19:33,0:00:05,Google Chrome
Messenger Call - Google Chrome,9/14/2019 19:33,9/14/2019 19:34,0:00:31,Google Chrome
Netflix - Google Chrome,9/14/2019 19:34,9/14/2019 19:34,0:00:06,Google Chrome
(1) Netflix - Google Chrome,9/14/2019 19:34,9/14/2019 19:34,0:00:06,Google Chrome
Messenger - Google Chrome,9/14/2019 19:34,9/14/2019 19:35,0:00:32,Google Chrome
Adobe Illustrator,9/14/2019 19:35,9/14/2019 19:35,0:00:05,Adobe Illustrator CC 2018
*Untitled-1 @ 50%,9/14/2019 19:35,9/14/2019 19:35,0:00:06,Adobe InDesign CC 2018
Save As,9/14/2019 19:35,9/14/2019 19:35,0:00:09,Adobe InDesign CC 2018
