word,count
perhaps,12
pda,12
path,12
paperwork,12
pace,12
orange,12
ohare,12
offended,12
numbers,12
nobody,12
nbc,12
monica,12
midnight,12
mia,12
mhmmmm,12
meeeee,12
los,12
lonely,12
laughter,12
larger,12
knife,12
kidding,12
j,12
influence,12
individual,12
including,12
included,12
hugs,12
hotel,12
hips,12
heartbeat,12
headphones,12
hahahahahaha,12
groupme,12
gray,12
grandparents,12
grand,12
grabbing,12
georgia,12
gap,12
forms,12
forgotten,12
flirt,12
flies,12
flat,12
fixed,12
film,12
fear,12
fat,12
exploring,12
explained,12
exit,12
equivalent,12
environment,12
effect,12
dry,12
directions,12
delayed,12
cracking,12
convinced,12
compare,12
clinic,12
cleaning,12
chairs,12
calm,12
buying,12
buddy,12
brushing,12
block,12
bike,12
bend,12
bananas,12
ass,12
arguing,12
ahhhhh,12
advantage,12
activities,12
acting,12
ð,12
âi,12
:),12
(i,12
27,12
7:30,12
youtube,11
yessss,11
y'all,11
wishing,11
whispering,11
waste,11
waited,11
valentine's,11
unconventional,11
truth,11
treat,11
trapped,11
tracing,11
towel,11
tooooo,11
tolls,11
tilt,11
ties,11
thoughtful,11
theater,11
texture,11
tacos,11
stops,11
stole,11
stayed,11
standard,11
southern,11
sounding,11
smiles,11
skinny,11
shouldnt,11
shook,11
sec,11
seats,11
scale,11
savings,11
salad,11
safety,11
runs,11
rollercoaster,11
resident,11
relax,11
rehearsal,11
regard,11
readings,11
puppy,11
pro,11
prescription,11
porque,11
plssssss,11
player,11
pics,11
people's,11
penis,11
pelvis,11
overwhelm,11
nurse,11
nerdy,11
nails,11
nahhhh,11
movement,11
minds,11
mildly,11
mid,11
microphone,11
melted,11
meat,11
makeup,11
majority,11
lying,11
luna,11
log,11
limits,11
leftovers,11
lectures,11
l,11
kiddos,11
kick,11
jumping,11
joseph's,11
joining,11
international,11
internally,11
impatient,11
hung,11
hop,11
honor,11
homily,11
habit,11
grey,11
greatest,11
glass,11
fuck,11
fort,11
flu,11
feedback,11
famous,11
exhausting,11
exchange,11
eve,11
entirely,11
enter,11
endearing,11
drag,11
donut,11
development,11
degrees,11
dealing,11
darker,11
dame,11
cushion,11
crossed,11
covered,11
continues,11
compliments,11
community,11
commit,11
comfort,11
combo,11
classroom,11
claim,11
circumstances,11
ceremony,11
celebrating,11
causing,11
cart,11
carrying,11
cancel,11
bored,11
blueberries,11
blowing,11
blow,11
blonde,11
bench,11
belly,11
beating,11
allows,11
alabama,11
ahhhhhh,11
abuse,11
(the,11
10000,11
900,11
90,11
35,11
yelling,10
yell,10
yahtzee,10
x,10
wowww,10
web,10
visited,10
vacation,10
useful,10
uncles,10
turtle,10
tuition,10
truck,10
trapping,10
trace,10
toss,10
tone,10
tomato,10
toast,10
tge,10
ta,10
switching,10
sweatpants,10
supporting,10
supported,10
stronger,10
stable,10
spelling,10
speed,10
spare,10
spaces,10
someday,10
soak,10
smother,10
six,10
singular,10
silverware,10
sighing,10
showered,10
shocked,10
shes,10
sheets,10
sexual,10
settled,10
session,10
sentiment,10
sees,10
se,10
schedules,10
scene,10
sauce,10
satan,10
sadly,10
rolled,10
restart,10
responding,10
replaced,10
replace,10
referring,10
recorded,10
rebel,10
reality,10
reached,10
rare,10
rant,10
raising,10
quotes,10
quote,10
quietly,10
pressing,10
pregnancy,10
powers,10
posted,10
popped,10
pocket,10
pictured,10
phase,10
peds,10
peanut,10
pan,10
painful,10
pages,10
overheard,10
organized,10
oil,10
occasions,10
nov,10
noooo,10
mutual,10
mixed,10
method,10
messy,10
megan,10
meetings,10
lymph,10
lungs,10
loose,10
lock,10
loading,10
lit,10
leading,10
lawrence,10
lap,10
kicking,10
kicked,10
jump,10
joooooseph,10
jobs,10
jeans,10
interactions,10
intent,10
increase,10
i'd,10
hulu,10
hole,10
holds,10
hip,10
himself,10
hes,10
hehehe,10
hadnt,10
guest,10
greater,10
genuine,10
gbbs,10
gaze,10
garlic,10
frog,10
fro,10
fridays,10
fresh,10
frequent,10
freedom,10
foster,10
forhead,10
flour,10
flop,10
financial,10
farther,10
facts,10
exercising,10
everyday,10
everett,10
equal,10
entered,10
emotionally,10
emergency,10
duh,10
drugs,10
dressing,10
drape,10
downtown,10
dive,10
disturb,10
disease,10
discovered,10
dinosaurs,10
dibs,10
decisions,10
darling,10
danish,10
cup,10
cried,10
crap,10
corn,10
conundrum,10
continuing,10
concert,10
comparison,10
club,10
clinical,10
china,10
charge,10
cauliflower,10
catan,10
casual,10
cash,10
carried,10
buttons,10
bonus,10
bodies,10
bird,10
beaming,10
bank,10
baked,10
backup,10
backpack,10
attempt,10
assuming,10
aspect,10
applying,10
application,10
applicable,10
apples,10
apple,10
answers,10
angry,10
album,10
agreed,10
adoption,10
ð,10
48,10
47,10
22,10
14,10
90%,10
yesssssss,9
yesss,9
yellow,9
woo,9
wonky,9
whats,9
weirdo,9
waves,9
washing,9
videochat,9
vibe,9
uses,9
useless,9
ups,9
updates,9
ummm,9
t-shirt,9
tr,9
toys,9
tour,9
touched,9
tomatoes,9
tickled,9
theyâve,9
teachers,9
tank,9
taco,9
swole,9
sweetest,9
suspicion,9
suggest,9
studied,9
struggling,9
stripping,9
stream,9
stove,9
stood,9
stinky,9
stinks,9
staring,9
split,9
soooooo,9
socializing,9
snuggles,9
smiled,9
slower,9
sky,9
skirt,9
shenanigans,9
searching,9
search,9
sea,9
scheduled,9
riehms,9
retirement,9
resist,9
requires,9
request,9
reminder,9
relaxed,9
recording,9
rarely,9
properly,9
pronounced,9
prom,9
presents,9
precious,9
prank,9
pot,9
poorly,9
plsssssss,9
pinterest,9
piano,9
phrased,9
periods,9
peppers,9
pediatric,9
panicked,9
pajamas,9
oven,9
ot,9
occasional,9
noooooo,9
nonsense,9
nodes,9
nicknames,9
nestling,9
mystery,9
motivated,9
motivate,9
minorly,9
minneapolis,9
minded,9
microwave,9
mask,9
maker,9
lizard,9
lip,9
likey,9
lift,9
letterpress,9
led,9
league,9
languages,9
lamp,9
laid,9
ladies,9
la,9
king,9
killed,9
july,9
jim,9
jaw,9
jacket,9
isabella's,9
investment,9
introduce,9
intrigued,9
interviews,9
interception,9
interact,9
indeed,9
hurricanes,9
hufflepuff,9
html,9
hose,9
hmmmm,9
highest,9
hearts,9
healthcare,9
hat,9
happiest,9
hallway,9
hall,9
graduated,9
grading,9
glamour,9
gladly,9
genetics,9
g,9
furniture,9
frozen,9
frequently,9
formal,9
forest,9
fold,9
flow,9
flipping,9
flew,9
finals,9
file,9
fights,9
female,9
falls,9
factors,9
factor,9
f,9
eyebrows,9
exposed,9
experiment,9
expectations,9
excitedly,9
excessive,9
entering,9
endless,9
emphasis,9
emotion,9
ease,9
dryer,9
drove,9
dresses,9
drawn,9
dos,9
donuts,9
disagree,9
dingo,9
digit,9
diamond,9
designed,9
department,9
defined,9
define,9
dec,9
debate,9
dear,9
curse,9
curly,9
crushing,9
cracked,9
counter,9
cooler,9
convincing,9
comp,9
commented,9
comedy,9
combine,9
combination,9
colder,9
coach,9
clerkships,9
classmate,9
cinnamon,9
cheg,9
cheesecake,9
cheated,9
caused,9
catching,9
caffeine,9
cadaver,9
butterflies,9
business,9
bumps,9
blinds,9
blades,9
bits,9
biscuits,9
birthdays,9
beside,9
beef,9
beds,9
balls,9
bags,9
authentic,9
attached,9
associate,9
artsy,9
article,9
arrived,9
appear,9
anne,9
among,9
amazon,9
airports,9
affectionate,9
affecting,9
accident,9
âyou,9
29th,9
=,9
400,9
$10 ,9
12:30,9
yuppppp,8
yessssssss,8
yeahhhhhhhh,8
yayyy,8
wine,8
weak,8
washed,8
walls,8
visits,8
vast,8
vague,8
upgrade,8
updating,8
uncomfy,8
twitch,8
triple,8
trend,8
transportation,8
tied,8
tickles,8
theme,8
theirs,8
thankful,8
testing,8
terrified,8
tempted,8
temp,8
tea,8
tallahassee,8
talker,8
tab,8
symptoms,8
switched,8
sweeney,8
sweating,8
sucks,8
string,8
strategy,8
stores,8
states,8
startling,8
squirming,8
square,8
spine,8
speedy,8
speechless,8
speaker,8
spanish,8
sour,8
soundtrack,8
solved,8
sole,8
snacks,8
slipping,8
slip,8
similarly,8
signing,8
sighhhhh,8
shuttle,8
shrimp,8
showers,8
shoe,8
shin,8
shaved,8
serve,8
scrolling,8
scientific,8
sarcastic,8
sadness,8
sadie,8
runny,8
ruin,8
rude,8
rooms,8
rolls,8
role,8
rocking,8
retaliation,8
results,8
responsible,8
responses,8
remotely,8
release,8
regularly,8
register,8
reflects,8
reeeeeally,8
reciprocate,8
re,8
ranch,8
pushed,8
purposes,8
pure,8
proposed,8
programming,8
probs,8
previous,8
prep,8
preferences,8
powerade,8
possibilities,8
pockets,8
playoffs,8
plastic,8
pho,8
pharmacy,8
perception,8
peopleâs,8
peak,8
patience,8
pasta,8
passes,8
partnership,8
papa,8
pancakes,8
painting,8
paint,8
owe,8
overhead,8
ohhhh,8
obnoxious,8
oatmeal,8
notifications,8
nooooo,8
nevermind,8
mw,8
mute,8
mug,8
mother,8
moral,8
mommy,8
mins,8
million,8
men,8
meghan's,8
meeee,8
me:,8
"me""",8
marvel,8
market,8
mangoes,8
lunches,8
lovely,8
locked,8
limb,8
lil,8
lifetime,8
license,8
levels,8
latest,8
labor,8
knocked,8
knock,8
keys,8
kale,8
justin,8
juice,8
jelly,8
isi,8
involve,8
invited,8
invest,8
intentionality,8
insanely,8
injured,8
indicate,8
impact,8
immediate,8
identity,8
hyper,8
hurry,8
humans,8
hopeless,8
hoped,8
honesty,8
histology,8
hiking,8
hers,8
heights,8
hated,8
hardest,8
habits,8
grass,8
grades,8
gnocchi,8
gloves,8
glimpse,8
glance,8
gentleness,8
generosity,8
geeking,8
gcf,8
gathered,8
freak,8
fluid,8
flavor,8
flash,8
fist,8
files,8
fiiiiine,8
fail,8
expression,8
exercises,8
exams,8
established,8
error,8
engineer,8
emily's,8
egg,8
editing,8
eats,8
drunk,8
dropping,8
driver,8
doors,8
do'nt,8
dominant,8
document,8
digits,8
digger,8
differences,8
diclofenac,8
desiring,8
deserves,8
describing,8
delay,8
decides,8
daughters,8
cutest,8
cuter,8
curling,8
culture,8
crowded,8
crinkles,8
created,8
crawled,8
crashing,8
crappy,8
costs,8
contribute,8
continually,8
contentment,8
contacts,8
considerate,8
connect,8
communion,8
collection,8
clothing,8
christian,8
chosen,8
chloe's,8
chips,8
childrenâs,8
cheating,8
cheapest,8
chase,8
characters,8
character,8
caring,8
burn,8
built,8
blocks,8
bf,8
bears,8
battle,8
bat,8
basement,8
baseball,8
avoiding,8
avoided,8
automatically,8
audio,8
assignments,8
asian,8
arabic,8
applied,8
allergy,8
aim,8
advisor,8
advance,8
adds,8
activity,8
active,8
academic,8
8th,8
3d,8
30s,8
3),8
1st,8
/,8
(which,8
(and,8
$100 ,8
29,8
21,8
80%,8
5%,8
you),7
yatzee,7
wyoming,7
wriggling,7
woth,7
witness,7
winner,7
whoâs,7
wheel,7
wed,7
wandering,7
walsh,7
valentines,7
unpack,7
ummmm,7
twitching,7
tucked,7
trombones,7
toy,7
torn,7
topics,7
toilet,7
toe,7
tobit,7
tissues,7
thursdays,7
throws,7
texts,7
texas,7
terrifying,7
terribly,7
tenderly,7
technology,7
taylor,7
tally,7
tail,7
syncs,7
syllables,7
swollen,7
swing,7
survive,7
surrounded,7
superior,7
sundays,7
sums,7
summers,7
successful,7
stolen,7
sticky,7
status,7
standards,7
staff,7
st,7
spreadsheet,7
spreading,7
spread,7
spelled,7
speech,7
specialty,7
span,7
sp,7
soooo,7
solution,7
society,7
smoothie,7
smelled,7
slide,7
slice,7
skipping,7
skipped,7
sizes,7
sighhhh,7
sided,7
sickness,7
shiver,7
shifting,7
shelf,7
sharp,7
server,7
selfish,7
seductive,7
scrubs,7
scroll,7
screenshot,7
scored,7
salt,7
saint,7
rows,7
roommates,7
rides,7
reunion,7
restroom,7
responds,7
reset,7
relevant,7
relatively,7
regards,7
refuse,7
reflection,7
recommend,7
recognizing,7
ramen,7
raised,7
questioning,7
queer,7
q,7
puts,7
purposefully,7
programs,7
priority,7
prevent,7
pressed,7
preferable,7
praise,7
pouty,7
pout,7
pointed,7
plot,7
pillows,7
pile,7
personalities,7
penn,7
pattern,7
passion,7
participant,7
panel,7
osu,7
ordered,7
optimistic,7
openness,7
openly,7
oops,7
oooh,7
oddly,7
oct,7
nuggets,7
notification,7
nor,7
nightgown,7
nerd,7
negative,7
necks,7
navigate,7
nasal,7
muffins,7
mr,7
mondays,7
mmmmmmmm,7
mlk,7
mixing,7
miserable,7
mfas,7
memes,7
members,7
meh,7
meeeeee,7
medium,7
manage,7
mall,7
majors,7
madly,7
lovingly,7
loses,7
loop,7
linda,7
lemon,7
legit,7
lb,7
laughs,7
laser,7
lack,7
justice,7
junior,7
judging,7
judge,7
journal,7
josh's,7
java,7
jamming,7
james,7
italian,7
involves,7
intimacy,7
internship,7
interacting,7
instance,7
insta,7
inspired,7
ingrained,7
impress,7
imagination,7
illinois,7
humidity,7
housing,7
horrendous,7
homemade,7
hog,7
highly,7
highlight,7
hidden,7
hates,7
harass,7
hahahahahahaha,7
hahahah,7
guarantee,7
groggy,7
groan,7
grasp,7
grapes,7
grandchildren,7
graduate,7
gollum,7
golf,7
golden,7
goals,7
german,7
genuinely,7
gems,7
galavant,7
functional,7
frustrates,7
fruits,7
froze,7
friendships,7
friendly,7
fourth,7
forced,7
followed,7
focusing,7
flexibility,7
flailing,7
feeding,7
fallen,7
failed,7
expanded,7
encouraged,7
elmo,7
element,7
ego,7
ed,7
east,7
duper,7
dunes,7
downstairs,7
dough,7
dorm,7
divorce,7
disparities,7
discussed,7
directly,7
develop,7
dessert,7
described,7
demonstrate,7
definitions,7
defense,7
defend,7
december,7
dare,7
dangerous,7
cutie,7
cozy,7
courses,7
copy,7
contributing,7
container,7
contain,7
confusion,7
confirmation,7
conference,7
comprehensive,7
closeness,7
clock,7
clicked,7
cleared,7
clarifying,7
cincy,7
chili,7
children's,7
cell,7
cases,7
cars,7
carrots,7
cares,7
cardio,7
caps,7
cancer,7
buffer,7
breeze,7
breathe,7
brand,7
bother,7
booked,7
blueberry,7
bedroom,7
beans,7
basket,7
awwwww,7
avacado,7
aunts,7
auburn,7
asks,7
aside,7
apparent,7
anticipating,7
ankles,7
angle,7
andrew's,7
amazed,7
affirmation,7
adventurous,7
accountable,7
accent,7
absent,7
>,7
:/,7
(or,7
(like,7
"""wow",7
10-May,7
3-Feb,7
500,7
53,7
36,7
26,7
23,7
19,7
18,7
65%,7
2:30,7
zoom,6
zi,6
youâ,6
"you""",6
yogurt,6
ye,6
yayyyyyyy,6
yards,6
yard,6
wreck,6
worrying,6
workshop,6
wording,6
wondered,6
witch,6
wisdom,6
wipe,6
wink,6
whom,6
whoever,6
whichever,6
wheat,6
we're,6
we'll,6
welcomed,6
weirdly,6
weekly,6
watermelon,6
warn,6
warming,6
warmed,6
waddling,6
vulnerability,6
via,6
versions,6
variety,6
variation,6
valid,6
unlikely,6
undershirt,6
unbelievably,6
ugly,6
uber,6
tum,6
tshirt,6
tries,6
treating,6
treated,6
trap,6
traffic,6
torso,6
tops,6
tolerate,6
tissue,6
tip,6
till,6
thousand,6
thick,6
therefore,6
tearing,6
tasks,6
tale,6
sync,6
supa,6
sunset,6
success,6
subtly,6
stuuuupid,6
structures,6
stretches,6
strangers,6
stranger,6
stored,6
stir,6
sticker,6
stepping,6
stays,6
starving,6
squish,6
squirt,6
squinty,6
squint,6
spreads,6
spotify,6
spooked,6
splendor,6
spiderman,6
spices,6
specify,6
sowy,6
souls,6
snooze,6
smelly,6
smarter,6
slippery,6
sleeper,6
simultaneously,6
sighs,6
sibling,6
shifts,6
settings,6
senses,6
seeds,6
saving,6
saturdays,6
sandwich,6
rubbed,6
rotation,6
rom,6
roles,6
rhyme,6
requirement,6
require,6
reminding,6
registry,6
reflect,6
recognized,6
realization,6
rapids,6
ranking,6
ranked,6
rack,6
race,6
quad,6
pumpkin,6
providing,6
pronounce,6
professionals,6
pretzels,6
pretending,6
pretended,6
pre,6
powerpoint,6
pound,6
poster,6
poke,6
plss,6
planes,6
physics,6
physicians,6
photographer,6
perform,6
pause,6
pancake,6
pad,6
overlap,6
outfits,6
otherâs,6
os,6
ope,6
ok,6
ohhh,6
noticing,6
noodles,6
nicu,6
netherlands,6
nestle,6
nearby,6
national,6
muted,6
mush,6
mulaney,6
mouse,6
moody,6
monies,6
minor,6
mindlessly,6
mile,6
metra,6
memories,6
meme,6
meghannnnn,6
maximum,6
mates,6
materials,6
massive,6
margaret,6
maps,6
map,6
mangos,6
manager,6
magnet,6
magic,6
mac,6
loooooooove,6
logging,6
logan,6
listed,6
linked,6
lighter,6
lifestyle,6
lays,6
layover,6
layer,6
lasts,6
korean,6
knees,6
jokingly,6
joined,6
jittery,6
item,6
isle,6
irony,6
irish,6
iowa,6
invitation,6
intimate,6
intertwined,6
interrupting,6
internships,6
internal,6
intention,6
intensely,6
insult,6
instances,6
insist,6
innocent,6
injection,6
infinity,6
indicator,6
impressions,6
ignoring,6
ian,6
hubba,6
hospitals,6
horizontally,6
hood,6
homey,6
hmmmmm,6
hippa,6
highschool,6
height,6
hassle,6
hasnt,6
haired,6
haircut,6
hahah,6
h,6
guitar,6
guilty,6
guide,6
grilled,6
greedy,6
graphic,6
goofball,6
glue,6
gf,6
genes,6
gators,6
garage,6
functions,6
functioning,6
frustration,6
fostering,6
fortunate,6
fork,6
foresee,6
flustered,6
floofy,6
flavors,6
flags,6
firmly,6
financially,6
filling,6
fibromyalgia,6
fiance,6
fever,6
fellow,6
february,6
favor,6
fairy,6
facial,6
eyed,6
expressions,6
explode,6
explanation,6
expenses,6
expand,6
exception,6
euchre,6
estimate,6
ers,6
episodes,6
english,6
emoji,6
embarrassed,6
emails,6
elsewhere,6
eight,6
dripping,6
drip,6
dressed,6
drawings,6
draped,6
dramady,6
downloaded,6
dollar,6
disney,6
disgusting,6
digital,6
differ,6
diapers,6
determined,6
desires,6
depend,6
deliver,6
decorations,6
deck,6
decently,6
debated,6
dadâs,6
cuteness,6
curve,6
curtain,6
ctxfillstyle=,6
css,6
crunchy,6
crinkling,6
creativity,6
cough,6
costume,6
coordinated,6
convention,6
concrete,6
concious,6
concerns,6
compromising,6
complex,6
compete,6
com,6
collaborative,6
coincidence,6
climbing,6
cleveland,6
cities,6
chop,6
choices,6
childhood,6
chemical,6
chanting,6
certificate,6
certainly,6
cells,6
causes,6
burger,6
bucks,6
brighten,6
boxing,6
bowls,6
bound,6
boca,6
blurry,6
blessing,6
birth,6
birds,6
benefit,6
beaten,6
bear,6
bands,6
bacon,6
awwwwww,6
awhile,6
awful,6
avocado,6
attractiveness,6
assertive,6
articles,6
arguably,6
apps,6
applies,6
api,6
announcement,6
announce,6
amusement,6
amounts,6
america,6
amaze,6
amateur,6
alternating,6
alrighty,6
allowing,6
alert,6
aisle,6
affirm,6
affects,6
advising,6
adults,6
ad,6
actions,6
acl,6
accepted,6
ac,6
7c/8e,6
5th,6
51st,6
14th,6
},6
(deep,6
(count,6
&,6
"""do",6
15-Oct,6
9-Aug,6
8-Jul,6
2022,6
101,6
75,6
65,6
60,6
$50 ,6
$40 ,6
38,6
$30 ,6
11:00,6
3:30,6
zoo,5
youuuuuuuu,5
youuuuuuu,5
youuuuuu,5
yoda,5
year's,5
yeahhhhhhhhh,5
y,5
wwii,5
wrinkles,5
worms,5
woods,5
wonderfully,5
wishes,5
wished,5
wiped,5
whyâs,5
wholesome,5
west,5
weirdest,5
wander,5
vulnerable,5
visuals,5
victory,5
vice,5
vibrant,5
veto,5
vessel,5
venture,5
various,5
variable,5
valentineâs,5
upstairs,5
unpredictable,5
union,5
unexpected,5
tux,5
tunnels,5
tshirts,5
tryin,5
trucks,5
travels,5
transitions,5
transitioning,5
trained,5
trail,5
traditional,5
touches,5
torture,5
toothpaste,5
toll,5
toasty,5
timeline,5
timed,5
tighter,5
tighten,5
theoretically,5
thatâd,5
target,5
tacky,5
tackle,5
tabs,5
swipe,5
sweats,5
surface,5
supply,5
sunrise,5
suits,5
sucked,5
suburban,5
subtitles,5
subjects,5
subject,5
styles,5
studies,5
stroke,5
strawberry,5
strangest,5
straddling,5
stocking,5
stock,5
stillwater,5
sticks,5
stickers,5
stars,5
stands,5
stalked,5
stages,5
stabbing,5
srp,5
squishy,5
sprinting,5
spray,5
spouse,5
sporty,5
sport,5
spooning,5
splash,5
spectrum,5
sparkling,5
soreness,5
someplace,5
solve,5
solidified,5
snuggled,5
sniffly,5
snap,5
smoothly,5
smallest,5
slytherin,5
slides,5
